step,epoch_frac,phase,loss_total,loss_think,loss_response,lr,grad_norm,tokens_seen_B,tokens_per_sec,gpu_mem_gb,gpu_mem_reserved_gb,loss_weight_think,val_loss,time_elapsed_min,eta_min,timestamp
15670,0.8789,pretrain,1.783148,0.0,2.056893,1.3403211699444013e-05,0.4103,3.135382,264023.1,4.478,10.524,0.0,,256.89,35.4,2026-04-29 18:32:09
15680,0.8795,pretrain,1.714499,0.0,1.970254,1.337215776898615e-05,0.4139,3.136037,266135.9,4.478,10.524,0.0,,257.05,35.2,2026-04-29 18:32:18
15690,0.88,pretrain,1.557347,0.0,1.634257,1.3341240654412954e-05,0.4083,3.136692,262399.1,4.478,10.524,0.0,,257.2,35.1,2026-04-29 18:32:28
15700,0.8806,pretrain,1.547046,0.0,1.297505,1.3310460457337931e-05,0.4123,3.137348,265327.6,4.478,10.524,0.0,,257.37,34.9,2026-04-29 18:32:38
15710,0.8811,pretrain,1.683968,0.0,1.573714,1.3279817278924645e-05,0.4102,3.138003,265739.5,4.478,10.524,0.0,,257.52,34.7,2026-04-29 18:32:47
15720,0.8817,pretrain,1.578282,0.0,1.74028,1.3249311219886276e-05,0.4209,3.138658,265935.2,4.478,10.524,0.0,,257.68,34.6,2026-04-29 18:32:57
15730,0.8823,pretrain,1.679753,0.0,1.75676,1.3218942380485397e-05,0.4102,3.139314,265660.0,4.478,10.524,0.0,,257.84,34.4,2026-04-29 18:33:06
15740,0.8828,pretrain,1.597641,0.0,1.712518,1.3188710860533555e-05,0.4106,3.139969,265419.0,4.478,10.524,0.0,,258.0,34.2,2026-04-29 18:33:16
15750,0.8834,pretrain,1.679754,0.0,1.514063,1.3158616759390975e-05,0.413,3.140624,250387.5,4.478,10.524,0.0,,258.16,34.1,2026-04-29 18:33:25
15760,0.8839,pretrain,1.737807,0.0,1.39912,1.3128660175966254e-05,0.4315,3.14128,265088.4,4.478,10.524,0.0,,258.32,33.9,2026-04-29 18:33:35
15770,0.8845,pretrain,1.62932,0.0,1.707388,1.3098841208716002e-05,0.4106,3.141935,263772.6,4.478,10.524,0.0,,258.48,33.7,2026-04-29 18:33:44
15780,0.8851,pretrain,1.609937,0.0,1.645789,1.3069159955644553e-05,0.4118,3.14259,264232.6,4.478,10.524,0.0,,258.63,33.6,2026-04-29 18:33:54
15790,0.8856,pretrain,1.477093,0.0,1.197977,1.3039616514303584e-05,0.4048,3.143246,265165.5,4.478,10.524,0.0,,258.79,33.4,2026-04-29 18:34:03
15800,0.8862,pretrain,1.512892,0.0,1.212797,1.3010210981791878e-05,0.4174,3.143901,265105.4,4.478,10.524,0.0,,258.95,33.3,2026-04-29 18:34:13
15810,0.8867,pretrain,1.829728,0.0,1.971251,1.298094345475494e-05,0.4161,3.144557,265421.8,4.478,10.524,0.0,,259.11,33.1,2026-04-29 18:34:22
15820,0.8873,pretrain,1.653969,0.0,1.907534,1.2951814029384703e-05,0.4045,3.145212,265499.9,4.478,10.524,0.0,,259.27,32.9,2026-04-29 18:34:32
15830,0.8879,pretrain,1.646718,0.0,1.571577,1.2922822801419211e-05,0.4141,3.145867,254175.8,4.478,10.524,0.0,,259.43,32.8,2026-04-29 18:34:41
15840,0.8884,pretrain,1.801723,0.0,1.881133,1.289396986614229e-05,0.4144,3.146523,266170.8,4.478,10.524,0.0,,259.59,32.6,2026-04-29 18:34:51
15850,0.889,pretrain,1.691332,0.0,1.840754,1.286525531838327e-05,0.4231,3.147178,266532.4,4.478,10.524,0.0,,259.74,32.4,2026-04-29 18:35:00
15860,0.8895,pretrain,1.638871,0.0,1.762652,1.2836679252516628e-05,0.4092,3.147833,265460.0,4.478,10.524,0.0,,259.9,32.3,2026-04-29 18:35:10
15870,0.8901,pretrain,1.779916,0.0,1.889782,1.2808241762461711e-05,0.4167,3.148489,264832.1,4.478,10.524,0.0,,260.06,32.1,2026-04-29 18:35:19
15880,0.8907,pretrain,1.719643,0.0,1.700013,1.2779942941682432e-05,0.417,3.149144,265308.9,4.478,10.524,0.0,,260.22,31.9,2026-04-29 18:35:29
15890,0.8912,pretrain,1.719851,0.0,1.62555,1.2751782883186912e-05,0.4098,3.149799,266429.5,4.478,10.524,0.0,,260.38,31.8,2026-04-29 18:35:38
15900,0.8918,pretrain,1.64936,0.0,1.704221,1.2723761679527234e-05,0.4166,3.150455,266271.8,4.478,10.524,0.0,,260.54,31.6,2026-04-29 18:35:48
15910,0.8924,pretrain,1.736063,0.0,1.749018,1.2695879422799114e-05,0.4101,3.15111,265614.7,4.478,10.524,0.0,,260.69,31.4,2026-04-29 18:35:57
15920,0.8929,pretrain,1.65041,0.0,1.660325,1.2668136204641588e-05,0.4123,3.151766,265914.4,4.478,10.524,0.0,,260.85,31.3,2026-04-29 18:36:07
15930,0.8935,pretrain,1.597452,0.0,1.509917,1.2640532116236749e-05,0.4089,3.152421,266036.7,4.478,10.524,0.0,,261.01,31.1,2026-04-29 18:36:16
15940,0.894,pretrain,1.643839,0.0,1.279264,1.2613067248309365e-05,0.4223,3.153076,265826.6,4.478,10.524,0.0,,261.16,30.9,2026-04-29 18:36:26
15950,0.8946,pretrain,1.618189,0.0,1.920492,1.2585741691126705e-05,0.4125,3.153732,253041.3,4.478,10.524,0.0,,261.32,30.8,2026-04-29 18:36:35
15960,0.8952,pretrain,1.664265,0.0,2.184033,1.255855553449812e-05,0.4201,3.154387,250697.3,4.478,10.524,0.0,,261.49,30.6,2026-04-29 18:36:45
15970,0.8957,pretrain,1.768383,0.0,1.829364,1.2531508867774828e-05,0.4275,3.155042,265262.1,4.478,10.524,0.0,,261.64,30.5,2026-04-29 18:36:54
15980,0.8963,pretrain,1.773213,0.0,2.016513,1.250460177984957e-05,0.4194,3.155698,264378.7,4.478,10.524,0.0,,261.8,30.3,2026-04-29 18:37:04
15990,0.8968,pretrain,1.553318,0.0,1.69634,1.2477834359156372e-05,0.4115,3.156353,264724.4,4.478,10.524,0.0,,261.96,30.1,2026-04-29 18:37:13
16000,0.8974,pretrain,1.799687,0.0,2.392713,1.2451206693670216e-05,0.4185,3.157008,250486.3,4.478,10.524,0.0,,262.12,30.0,2026-04-29 18:37:23
16010,0.898,pretrain,1.687518,0.0,1.342912,1.2424718870906726e-05,0.4124,3.157664,265161.2,4.478,10.524,0.0,,262.66,29.8,2026-04-29 18:37:55
16020,0.8985,pretrain,1.667918,0.0,1.761428,1.2398370977921951e-05,0.4166,3.158319,265183.3,4.478,10.524,0.0,,262.82,29.7,2026-04-29 18:38:05
16030,0.8991,pretrain,1.721118,0.0,1.858109,1.2372163101312029e-05,0.4124,3.158974,264485.9,4.478,10.524,0.0,,262.98,29.5,2026-04-29 18:38:14
16040,0.8996,pretrain,1.6181,0.0,1.48254,1.2346095327212907e-05,0.4115,3.15963,265000.8,4.478,10.524,0.0,,263.14,29.3,2026-04-29 18:38:24
16050,0.9002,pretrain,1.572936,0.0,1.372763,1.2320167741300077e-05,0.4159,3.160285,264374.9,4.478,10.524,0.0,,263.29,29.2,2026-04-29 18:38:33
16060,0.9008,pretrain,1.660116,0.0,1.84017,1.2294380428788263e-05,0.4188,3.160941,252605.8,4.478,10.524,0.0,,263.45,29.0,2026-04-29 18:38:43
16070,0.9013,pretrain,1.647324,0.0,1.145438,1.2268733474431182e-05,0.4144,3.161596,264850.6,4.478,10.524,0.0,,263.61,28.9,2026-04-29 18:38:52
16080,0.9019,pretrain,1.617802,0.0,1.630653,1.2243226962521234e-05,0.4151,3.162251,252772.6,4.478,10.524,0.0,,263.77,28.7,2026-04-29 18:39:02
16090,0.9024,pretrain,1.697846,0.0,1.662878,1.221786097688924e-05,0.4121,3.162907,266135.3,4.478,10.524,0.0,,263.93,28.5,2026-04-29 18:39:11
16100,0.903,pretrain,1.542187,0.0,1.347106,1.2192635600904141e-05,0.4048,3.163562,266097.4,4.478,10.524,0.0,,264.08,28.4,2026-04-29 18:39:21
16110,0.9036,pretrain,1.677659,0.0,1.771404,1.216755091747277e-05,0.4127,3.164217,267103.2,4.478,10.524,0.0,,264.24,28.2,2026-04-29 18:39:30
16120,0.9041,pretrain,1.643439,0.0,1.919016,1.2142607009039543e-05,0.4137,3.164873,267228.2,4.478,10.524,0.0,,264.4,28.0,2026-04-29 18:39:40
16130,0.9047,pretrain,1.52959,0.0,1.366141,1.21178039575862e-05,0.409,3.165528,261122.2,4.478,10.524,0.0,,264.56,27.9,2026-04-29 18:39:49
16140,0.9053,pretrain,1.727264,0.0,1.770576,1.2093141844631534e-05,0.4137,3.166183,267543.5,4.478,10.524,0.0,,264.72,27.7,2026-04-29 18:39:59
16150,0.9058,pretrain,1.432208,0.0,0.792458,1.2068620751231117e-05,0.4076,3.166839,254703.3,4.478,10.524,0.0,,264.88,27.5,2026-04-29 18:40:08
16160,0.9064,pretrain,1.554317,0.0,1.810141,1.2044240757977047e-05,0.4166,3.167494,254259.4,4.478,10.524,0.0,,265.04,27.4,2026-04-29 18:40:18
16170,0.9069,pretrain,1.781618,0.0,1.377248,1.2020001944997674e-05,0.4264,3.16815,266827.6,4.478,10.524,0.0,,265.19,27.2,2026-04-29 18:40:27
16180,0.9075,pretrain,1.627264,0.0,1.535315,1.1995904391957345e-05,0.4114,3.168805,266684.9,4.478,10.524,0.0,,265.35,27.0,2026-04-29 18:40:37
16190,0.9081,pretrain,1.641123,0.0,1.615962,1.1971948178056135e-05,0.4157,3.16946,266605.2,4.478,10.524,0.0,,265.51,26.9,2026-04-29 18:40:46
16200,0.9086,pretrain,1.702869,0.0,1.387802,1.1948133382029564e-05,0.419,3.170116,267117.9,4.478,10.524,0.0,,265.66,26.7,2026-04-29 18:40:55
16210,0.9092,pretrain,1.584487,0.0,1.487893,1.1924460082148399e-05,0.4133,3.170771,266439.0,4.478,10.524,0.0,,265.82,26.5,2026-04-29 18:41:05
16220,0.9097,pretrain,1.558046,0.0,1.230083,1.1900928356218332e-05,0.403,3.171426,267041.1,4.478,10.524,0.0,,265.98,26.4,2026-04-29 18:41:14
16230,0.9103,pretrain,1.806388,0.0,1.682431,1.1877538281579767e-05,0.4159,3.172082,266280.7,4.478,10.524,0.0,,266.14,26.2,2026-04-29 18:41:24
16240,0.9109,pretrain,1.475099,0.0,1.267585,1.1854289935107544e-05,0.4078,3.172737,253444.9,4.478,10.524,0.0,,266.3,26.1,2026-04-29 18:41:33
16250,0.9114,pretrain,1.703682,0.0,1.89911,1.1831183393210688e-05,0.4219,3.173392,266401.2,4.478,10.524,0.0,,266.45,25.9,2026-04-29 18:41:43
16260,0.912,pretrain,1.75437,0.0,1.716266,1.1808218731832181e-05,0.4179,3.174048,265795.5,4.478,10.524,0.0,,266.61,25.7,2026-04-29 18:41:52
16270,0.9125,pretrain,1.667568,0.0,1.555687,1.1785396026448668e-05,0.41,3.174703,266773.7,4.478,10.524,0.0,,266.77,25.6,2026-04-29 18:42:02
16280,0.9131,pretrain,1.774009,0.0,1.847919,1.1762715352070259e-05,0.422,3.175358,266486.9,4.478,10.524,0.0,,266.93,25.4,2026-04-29 18:42:11
16290,0.9137,pretrain,1.584408,0.0,1.989508,1.174017678324024e-05,0.4178,3.176014,266362.3,4.478,10.524,0.0,,267.08,25.2,2026-04-29 18:42:21
16300,0.9142,pretrain,1.535191,0.0,1.369986,1.1717780394034867e-05,0.4105,3.176669,266375.2,4.478,10.524,0.0,,267.24,25.1,2026-04-29 18:42:30
16310,0.9148,pretrain,1.672499,0.0,1.706204,1.1695526258063092e-05,0.4168,3.177325,265521.4,4.478,10.524,0.0,,267.4,24.9,2026-04-29 18:42:40
16320,0.9153,pretrain,1.78059,0.0,1.705009,1.1673414448466316e-05,0.4337,3.17798,264975.2,4.478,10.524,0.0,,267.56,24.7,2026-04-29 18:42:49
16330,0.9159,pretrain,1.682142,0.0,2.12079,1.1651445037918189e-05,0.4157,3.178635,267454.5,4.478,10.524,0.0,,267.72,24.6,2026-04-29 18:42:59
16340,0.9165,pretrain,1.836285,0.0,1.940019,1.1629618098624329e-05,0.4217,3.179291,255330.9,4.478,10.524,0.0,,267.87,24.4,2026-04-29 18:43:08
16350,0.917,pretrain,1.64728,0.0,1.535693,1.1607933702322121e-05,0.4107,3.179946,266235.9,4.478,10.524,0.0,,268.03,24.2,2026-04-29 18:43:18
16360,0.9176,pretrain,1.726203,0.0,1.694865,1.1586391920280433e-05,0.4216,3.180601,267191.3,4.478,10.524,0.0,,268.19,24.1,2026-04-29 18:43:27
16370,0.9182,pretrain,1.710409,0.0,1.649936,1.1564992823299438e-05,0.4129,3.181257,266525.6,4.478,10.524,0.0,,268.35,23.9,2026-04-29 18:43:36
16380,0.9187,pretrain,1.644676,0.0,1.686543,1.1543736481710335e-05,0.4138,3.181912,267197.6,4.478,10.524,0.0,,268.5,23.8,2026-04-29 18:43:46
16390,0.9193,pretrain,1.591898,0.0,1.754249,1.152262296537515e-05,0.4146,3.182567,266616.3,4.478,10.524,0.0,,268.66,23.6,2026-04-29 18:43:55
16400,0.9198,pretrain,1.746377,0.0,1.724933,1.1501652343686496e-05,0.418,3.183223,267278.6,4.478,10.524,0.0,,268.82,23.4,2026-04-29 18:44:05
16410,0.9204,pretrain,1.691246,0.0,2.064108,1.1480824685567315e-05,0.4208,3.183878,266652.5,4.478,10.524,0.0,,268.98,23.3,2026-04-29 18:44:14
16420,0.921,pretrain,1.693549,0.0,1.745878,1.1460140059470705e-05,0.4106,3.184534,266730.6,4.478,10.524,0.0,,269.13,23.1,2026-04-29 18:44:24
16430,0.9215,pretrain,1.534457,0.0,1.690656,1.1439598533379675e-05,0.411,3.185189,252610.9,4.478,10.524,0.0,,269.29,22.9,2026-04-29 18:44:33
16440,0.9221,pretrain,1.694075,0.0,2.043359,1.141920017480689e-05,0.4147,3.185844,266155.3,4.478,10.524,0.0,,269.45,22.8,2026-04-29 18:44:43
16450,0.9226,pretrain,1.772709,0.0,1.918297,1.1398945050794487e-05,0.4112,3.1865,266615.0,4.478,10.524,0.0,,269.61,22.6,2026-04-29 18:44:52
16460,0.9232,pretrain,1.690071,0.0,1.360531,1.1378833227913836e-05,0.419,3.187155,266296.1,4.478,10.524,0.0,,269.77,22.4,2026-04-29 18:45:02
16470,0.9238,pretrain,1.669957,0.0,1.945013,1.1358864772265346e-05,0.4131,3.18781,265114.2,4.478,10.524,0.0,,269.93,22.3,2026-04-29 18:45:11
16480,0.9243,pretrain,1.751446,0.0,1.604015,1.1339039749478209e-05,0.4179,3.188466,265119.3,4.478,10.524,0.0,,270.08,22.1,2026-04-29 18:45:21
16490,0.9249,pretrain,1.677285,0.0,1.482841,1.1319358224710205e-05,0.4174,3.189121,265753.5,4.478,10.524,0.0,,270.24,21.9,2026-04-29 18:45:30
16500,0.9254,pretrain,1.636275,0.0,1.962539,1.1299820262647503e-05,0.4152,3.189776,265794.4,4.478,10.524,0.0,,270.4,21.8,2026-04-29 18:45:40
16510,0.926,pretrain,1.488058,0.0,1.54467,1.1280425927504414e-05,0.4117,3.190432,265858.9,4.478,10.524,0.0,,270.82,21.6,2026-04-29 18:46:05
16520,0.9266,pretrain,1.610849,0.0,1.516693,1.126117528302322e-05,0.411,3.191087,254481.3,4.478,10.524,0.0,,270.98,21.5,2026-04-29 18:46:14
16530,0.9271,pretrain,1.709135,0.0,1.490466,1.1242068392473913e-05,0.4243,3.191742,266111.8,4.478,10.524,0.0,,271.14,21.3,2026-04-29 18:46:24
16540,0.9277,pretrain,1.709796,0.0,1.591207,1.1223105318654042e-05,0.4181,3.192398,254480.8,4.478,10.524,0.0,,271.3,21.1,2026-04-29 18:46:33
16550,0.9282,pretrain,1.634204,0.0,1.755553,1.1204286123888478e-05,0.4325,3.193053,264062.9,4.478,10.524,0.0,,271.45,21.0,2026-04-29 18:46:43
16560,0.9288,pretrain,1.710229,0.0,2.000781,1.1185610870029201e-05,0.4105,3.193709,250449.4,4.478,10.524,0.0,,271.61,20.8,2026-04-29 18:46:53
16570,0.9294,pretrain,1.623269,0.0,2.004107,1.1167079618455126e-05,0.4146,3.194364,264899.1,4.478,10.524,0.0,,271.77,20.6,2026-04-29 18:47:02
16580,0.9299,pretrain,1.565085,0.0,1.289354,1.1148692430071863e-05,0.4138,3.195019,251678.9,4.478,10.524,0.0,,271.93,20.5,2026-04-29 18:47:12
16590,0.9305,pretrain,1.505839,0.0,1.705571,1.1130449365311551e-05,0.4103,3.195675,254788.2,4.478,10.524,0.0,,272.09,20.3,2026-04-29 18:47:21
16600,0.9311,pretrain,1.708463,0.0,2.127125,1.1112350484132647e-05,0.4204,3.19633,265506.5,4.478,10.524,0.0,,272.25,20.2,2026-04-29 18:47:31
16610,0.9316,pretrain,1.646683,0.0,1.531115,1.1094395846019721e-05,0.422,3.196985,254528.7,4.478,10.524,0.0,,272.41,20.0,2026-04-29 18:47:40
16620,0.9322,pretrain,1.61205,0.0,1.532447,1.1076585509983283e-05,0.4062,3.197641,264813.2,4.478,10.524,0.0,,272.56,19.8,2026-04-29 18:47:50
16630,0.9327,pretrain,1.556271,0.0,1.411116,1.1058919534559544e-05,0.411,3.198296,249909.6,4.478,10.524,0.0,,272.73,19.7,2026-04-29 18:47:59
16640,0.9333,pretrain,1.764285,0.0,1.782639,1.1041397977810278e-05,0.4169,3.198951,266307.5,4.478,10.524,0.0,,272.88,19.5,2026-04-29 18:48:09
16650,0.9339,pretrain,1.628396,0.0,1.292849,1.1024020897322597e-05,0.4145,3.199607,266468.6,4.478,10.524,0.0,,273.04,19.3,2026-04-29 18:48:18
16660,0.9344,pretrain,1.717354,0.0,1.524878,1.100678835020878e-05,0.421,3.200262,266507.9,4.478,10.524,0.0,,273.2,19.2,2026-04-29 18:48:28
16670,0.935,pretrain,1.555175,0.0,1.447385,1.0989700393106057e-05,0.413,3.200918,264452.7,4.478,10.524,0.0,,273.36,19.0,2026-04-29 18:48:37
16680,0.9355,pretrain,1.596185,0.0,2.01125,1.0972757082176458e-05,0.4206,3.201573,265791.9,4.478,10.524,0.0,,273.52,18.8,2026-04-29 18:48:47
16690,0.9361,pretrain,1.516276,0.0,1.231446,1.0955958473106624e-05,0.413,3.202228,264567.0,4.478,10.524,0.0,,273.67,18.7,2026-04-29 18:48:56
16700,0.9367,pretrain,1.729961,0.0,1.74369,1.0939304621107576e-05,0.4138,3.202884,265342.6,4.478,10.524,0.0,,273.83,18.5,2026-04-29 18:49:06
16710,0.9372,pretrain,1.730797,0.0,1.47051,1.0922795580914609e-05,0.4139,3.203539,265566.1,4.478,10.524,0.0,,273.99,18.3,2026-04-29 18:49:15
16720,0.9378,pretrain,1.79888,0.0,1.848974,1.0906431406787035e-05,0.4152,3.204194,254542.4,4.478,10.524,0.0,,274.15,18.2,2026-04-29 18:49:25
16730,0.9383,pretrain,1.626263,0.0,1.453221,1.0890212152508088e-05,0.4176,3.20485,265872.5,4.478,10.524,0.0,,274.31,18.0,2026-04-29 18:49:34
16740,0.9389,pretrain,1.595631,0.0,1.503359,1.0874137871384656e-05,0.4192,3.205505,253698.7,4.478,10.524,0.0,,274.47,17.9,2026-04-29 18:49:44
16750,0.9395,pretrain,1.537324,0.0,1.773237,1.0858208616247183e-05,0.409,3.20616,265984.2,4.478,10.524,0.0,,274.62,17.7,2026-04-29 18:49:53
16760,0.94,pretrain,1.709153,0.0,1.945284,1.0842424439449459e-05,0.4249,3.206816,254379.4,4.478,10.524,0.0,,274.78,17.5,2026-04-29 18:50:03
16770,0.9406,pretrain,1.768468,0.0,2.012847,1.0826785392868438e-05,0.4227,3.207471,266051.8,4.478,10.524,0.0,,274.94,17.4,2026-04-29 18:50:12
16780,0.9411,pretrain,1.713992,0.0,2.019233,1.081129152790411e-05,0.4109,3.208126,253271.2,4.478,10.524,0.0,,275.1,17.2,2026-04-29 18:50:22
16790,0.9417,pretrain,1.696275,0.0,2.237393,1.0795942895479272e-05,0.4145,3.208782,266691.9,4.478,10.524,0.0,,275.25,17.0,2026-04-29 18:50:31
16800,0.9423,pretrain,1.660486,0.0,1.401403,1.0780739546039413e-05,0.4161,3.209437,265852.1,4.478,10.524,0.0,,275.41,16.9,2026-04-29 18:50:40
16810,0.9428,pretrain,1.695384,0.0,1.872669,1.0765681529552534e-05,0.4162,3.210093,265532.2,4.478,10.524,0.0,,275.57,16.7,2026-04-29 18:50:50
16820,0.9434,pretrain,1.730189,0.0,1.554214,1.0750768895508961e-05,0.4199,3.210748,265050.1,4.478,10.524,0.0,,275.73,16.5,2026-04-29 18:50:59
16830,0.944,pretrain,1.667798,0.0,1.856064,1.0736001692921214e-05,0.4197,3.211403,252595.5,4.478,10.524,0.0,,275.89,16.4,2026-04-29 18:51:09
16840,0.9445,pretrain,1.754573,0.0,1.846941,1.0721379970323824e-05,0.416,3.212059,266065.1,4.478,10.524,0.0,,276.05,16.2,2026-04-29 18:51:18
16850,0.9451,pretrain,1.626482,0.0,2.167074,1.0706903775773184e-05,0.4187,3.212714,254038.6,4.478,10.524,0.0,,276.21,16.0,2026-04-29 18:51:28
16860,0.9456,pretrain,1.731415,0.0,1.724834,1.069257315684738e-05,0.4163,3.213369,264818.8,4.478,10.524,0.0,,276.36,15.9,2026-04-29 18:51:37
16870,0.9462,pretrain,1.65535,0.0,1.597526,1.0678388160646061e-05,0.4181,3.214025,265180.8,4.478,10.524,0.0,,276.52,15.7,2026-04-29 18:51:47
16880,0.9468,pretrain,1.771621,0.0,1.593435,1.0664348833790253e-05,0.4203,3.21468,264747.2,4.478,10.524,0.0,,276.68,15.6,2026-04-29 18:51:56
16890,0.9473,pretrain,1.750772,0.0,1.79513,1.0650455222422215e-05,0.4157,3.215335,264835.6,4.478,10.524,0.0,,276.84,15.4,2026-04-29 18:52:06
16900,0.9479,pretrain,1.654796,0.0,1.445154,1.0636707372205302e-05,0.4181,3.215991,266319.3,4.478,10.524,0.0,,277.0,15.2,2026-04-29 18:52:16
16910,0.9484,pretrain,1.651167,0.0,1.447704,1.0623105328323798e-05,0.4166,3.216646,266077.1,4.478,10.524,0.0,,277.16,15.1,2026-04-29 18:52:25
16920,0.949,pretrain,1.736179,0.0,1.543116,1.0609649135482776e-05,0.4241,3.217302,264499.6,4.478,10.524,0.0,,277.31,14.9,2026-04-29 18:52:35
16930,0.9496,pretrain,1.665803,0.0,1.528595,1.059633883790794e-05,0.4142,3.217957,265672.2,4.478,10.524,0.0,,277.48,14.7,2026-04-29 18:52:44
16940,0.9501,pretrain,1.779258,0.0,1.341426,1.0583174479345506e-05,0.4199,3.218612,261212.3,4.478,10.524,0.0,,277.63,14.6,2026-04-29 18:52:54
16950,0.9507,pretrain,1.716786,0.0,1.954927,1.057015610306202e-05,0.4096,3.219268,266192.5,4.478,10.524,0.0,,277.8,14.4,2026-04-29 18:53:03
16960,0.9512,pretrain,1.800261,0.0,1.707824,1.0557283751844254e-05,0.4184,3.219923,262473.6,4.478,10.524,0.0,,277.95,14.2,2026-04-29 18:53:13
16970,0.9518,pretrain,1.701747,0.0,1.753651,1.054455746799904e-05,0.4184,3.220578,265806.3,4.478,10.524,0.0,,278.12,14.1,2026-04-29 18:53:23
16980,0.9524,pretrain,1.57018,0.0,1.796054,1.0531977293353126e-05,0.4125,3.221234,264957.7,4.478,10.524,0.0,,278.27,13.9,2026-04-29 18:53:32
16990,0.9529,pretrain,1.584618,0.0,1.508613,1.0519543269253077e-05,0.4174,3.221889,252713.6,4.478,10.524,0.0,,278.43,13.7,2026-04-29 18:53:42
17000,0.9535,pretrain,1.732428,0.0,1.934178,1.0507255436565095e-05,0.4193,3.222544,265350.0,4.478,10.524,0.0,,278.59,13.6,2026-04-29 18:53:51
17010,0.954,pretrain,1.564237,0.0,1.193934,1.0495113835674907e-05,0.4077,3.2232,252054.0,4.478,10.524,0.0,,279.01,13.4,2026-04-29 18:54:16
17020,0.9546,pretrain,1.414718,0.0,1.946978,1.0483118506487636e-05,0.4154,3.223855,265798.1,4.478,10.524,0.0,,279.16,13.3,2026-04-29 18:54:25
17030,0.9552,pretrain,1.795541,0.0,1.519493,1.0471269488427642e-05,0.4193,3.22451,247555.1,4.478,10.524,0.0,,279.33,13.1,2026-04-29 18:54:35
17040,0.9557,pretrain,1.666426,0.0,1.485639,1.0459566820438436e-05,0.4173,3.225166,262036.1,4.478,10.524,0.0,,279.48,12.9,2026-04-29 18:54:45
17050,0.9563,pretrain,1.767207,0.0,2.0207,1.044801054098251e-05,0.414,3.225821,263010.6,4.478,10.524,0.0,,279.65,12.8,2026-04-29 18:54:55
17060,0.9569,pretrain,1.797761,0.0,1.40369,1.0436600688041242e-05,0.4161,3.226477,263038.0,4.478,10.524,0.0,,279.81,12.6,2026-04-29 18:55:04
17070,0.9574,pretrain,1.776904,0.0,1.924225,1.0425337299114752e-05,0.4197,3.227132,257526.5,4.478,10.524,0.0,,279.97,12.4,2026-04-29 18:55:14
17080,0.958,pretrain,1.578264,0.0,1.533509,1.0414220411221784e-05,0.4223,3.227787,266251.1,4.478,10.524,0.0,,280.13,12.3,2026-04-29 18:55:23
17090,0.9585,pretrain,1.680626,0.0,1.793836,1.0403250060899594e-05,0.4185,3.228443,261911.6,4.478,10.524,0.0,,280.29,12.1,2026-04-29 18:55:33
17100,0.9591,pretrain,1.690122,0.0,2.173479,1.0392426284203808e-05,0.4162,3.229098,264355.4,4.478,10.524,0.0,,280.44,12.0,2026-04-29 18:55:42
17110,0.9597,pretrain,1.709937,0.0,1.597642,1.0381749116708324e-05,0.4195,3.229753,266100.5,4.478,10.524,0.0,,280.6,11.8,2026-04-29 18:55:52
17120,0.9602,pretrain,1.53535,0.0,1.479708,1.0371218593505186e-05,0.4112,3.230409,265950.0,4.478,10.524,0.0,,280.76,11.6,2026-04-29 18:56:01
17130,0.9608,pretrain,1.81694,0.0,1.733213,1.0360834749204476e-05,0.4188,3.231064,265654.8,4.478,10.524,0.0,,280.92,11.5,2026-04-29 18:56:11
17140,0.9613,pretrain,1.640653,0.0,1.604226,1.035059761793419e-05,0.4145,3.231719,265831.0,4.478,10.524,0.0,,281.08,11.3,2026-04-29 18:56:20
17150,0.9619,pretrain,1.559045,0.0,1.40158,1.0340507233340126e-05,0.4123,3.232375,265388.8,4.478,10.524,0.0,,281.24,11.1,2026-04-29 18:56:30
17160,0.9625,pretrain,1.722758,0.0,1.80737,1.0330563628585782e-05,0.4216,3.23303,266817.9,4.478,10.524,0.0,,281.39,11.0,2026-04-29 18:56:39
17170,0.963,pretrain,1.516558,0.0,1.361509,1.0320766836352251e-05,0.4161,3.233686,252685.4,4.478,10.524,0.0,,281.55,10.8,2026-04-29 18:56:49
17180,0.9636,pretrain,1.621112,0.0,2.253206,1.0311116888838093e-05,0.4129,3.234341,253081.4,4.478,10.524,0.0,,281.71,10.6,2026-04-29 18:56:59
17190,0.9641,pretrain,1.690654,0.0,1.254772,1.0301613817759255e-05,0.4161,3.234996,266132.5,4.478,10.524,0.0,,281.87,10.5,2026-04-29 18:57:08
17200,0.9647,pretrain,1.662286,0.0,1.585256,1.0292257654348932e-05,0.414,3.235652,266023.2,4.478,10.524,0.0,,282.03,10.3,2026-04-29 18:57:17
17210,0.9653,pretrain,1.792353,0.0,1.515982,1.028304842935751e-05,0.4176,3.236307,265312.8,4.478,10.524,0.0,,282.19,10.1,2026-04-29 18:57:27
17220,0.9658,pretrain,1.755141,0.0,2.004027,1.0273986173052426e-05,0.4184,3.236962,265191.1,4.478,10.524,0.0,,282.35,10.0,2026-04-29 18:57:37
17230,0.9664,pretrain,1.7923,0.0,1.775707,1.0265070915218085e-05,0.4769,3.237618,265078.3,4.478,10.524,0.0,,282.5,9.8,2026-04-29 18:57:46
17240,0.9669,pretrain,1.631479,0.0,1.541851,1.0256302685155768e-05,0.4233,3.238273,264973.9,4.478,10.524,0.0,,282.67,9.7,2026-04-29 18:57:56
